Timestamp,Gas Sensor (PPM),HCHO Sensor (PPM),EC Sense (PPB),PM 1.0 (ug/m3),PM 2.5 (ug/m3),PM 4.0 (ug/m3),PM 10.0 (ug/m3),VOC Index (0-500)
2023-01-23 19:58:01.599510,0.19,0.94,376.0,0.7,0.0,0.0,0.0,186.0
2023-01-23 19:58:06.624423,0.19,0.68,383.0,0.7,0.0,0.0,0.0,186.0
2023-01-23 19:58:11.647768,0.23,0.53,381.0,0.7,0.0,0.0,0.0,186.0
2023-01-23 19:58:16.670353,0.22,0.68,381.0,0.6,0.7,0.0,0.0,186.0
2023-01-23 19:58:21.695108,0.21,0.68,383.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 19:58:26.720333,0.2,0.6,385.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 19:58:31.743667,0.21,0.85,387.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 19:58:36.767563,0.21,0.68,388.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 19:58:41.791745,0.21,0.68,390.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 19:58:46.816868,0.23,0.85,393.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 19:58:51.840713,0.21,0.85,394.0,0.6,0.6,0.0,0.0,188.0
2023-01-23 19:58:56.864419,0.21,0.76,397.0,0.6,0.6,0.0,0.0,188.0
2023-01-23 19:59:01.888332,0.2,0.76,399.0,0.6,0.6,0.0,0.0,188.0
2023-01-23 19:59:06.912309,0.21,1.04,399.0,0.6,0.6,0.0,0.0,188.0
2023-01-23 19:59:11.938565,0.22,0.53,399.0,0.6,0.7,0.0,0.0,189.0
2023-01-23 19:59:16.962349,0.19,0.6,399.0,0.7,0.7,0.0,0.0,189.0
2023-01-23 19:59:21.986702,0.22,0.68,398.0,0.6,0.7,0.0,0.0,189.0
2023-01-23 19:59:27.010344,0.2,0.6,398.0,0.6,0.7,0.0,0.0,189.0
2023-01-23 19:59:32.034131,0.22,0.6,397.0,0.5,0.7,0.0,0.0,189.0
2023-01-23 19:59:37.061624,0.21,0.85,397.0,0.5,0.7,0.0,0.0,190.0
2023-01-23 19:59:42.083467,0.21,0.68,395.0,0.5,0.7,0.0,0.0,190.0
2023-01-23 19:59:47.107209,0.21,0.85,395.0,0.5,0.7,0.0,0.0,190.0
2023-01-23 19:59:52.130105,0.19,0.76,394.0,0.5,0.6,0.0,0.0,190.0
2023-01-23 19:59:57.154706,0.21,0.68,395.0,0.5,0.6,0.0,0.0,191.0
2023-01-23 20:00:02.177546,0.21,0.68,394.0,0.6,0.6,0.0,0.0,191.0
2023-01-23 20:00:07.205754,0.23,0.76,393.0,0.6,0.7,0.0,0.0,191.0
2023-01-23 20:00:12.230812,0.2,0.46,393.0,0.7,0.7,0.0,0.0,191.0
2023-01-23 20:00:17.252927,0.21,0.53,393.0,0.6,0.7,0.0,0.0,190.0
2023-01-23 20:00:22.276319,0.22,0.76,393.0,0.6,0.7,0.0,0.0,190.0
2023-01-23 20:00:27.301147,0.19,0.85,392.0,0.5,0.7,0.0,0.0,190.0
2023-01-23 20:00:32.324132,0.19,0.53,392.0,0.5,0.7,0.0,0.0,190.0
2023-01-23 20:00:37.348069,0.21,0.85,392.0,0.6,0.7,0.0,0.0,190.0
2023-01-23 20:00:42.373241,0.23,0.24,393.0,0.7,0.7,0.0,0.0,190.0
2023-01-23 20:00:47.400738,0.22,0.85,393.0,0.7,0.7,0.0,0.0,190.0
2023-01-23 20:00:52.424527,0.2,0.68,393.0,0.6,0.7,0.0,0.0,190.0
2023-01-23 20:00:57.449794,0.21,0.76,394.0,0.6,0.7,0.0,0.0,190.0
2023-01-23 20:01:02.472111,0.2,0.85,394.0,0.6,0.7,0.0,0.0,190.0
2023-01-23 20:01:07.496270,0.19,0.53,394.0,0.6,0.7,0.0,0.0,190.0
2023-01-23 20:01:12.519883,0.22,0.85,394.0,0.5,0.6,0.0,0.0,190.0
2023-01-23 20:01:17.543367,0.22,0.94,394.0,0.6,0.6,0.0,0.0,190.0
2023-01-23 20:01:22.568845,0.21,0.94,394.0,0.6,0.6,0.0,0.0,190.0
2023-01-23 20:01:27.592619,0.21,0.68,395.0,0.7,0.6,0.0,0.0,190.0
2023-01-23 20:01:32.615091,0.21,0.76,395.0,0.8,0.6,0.0,0.0,190.0
2023-01-23 20:01:37.639044,0.21,0.68,395.0,0.8,0.6,0.0,0.0,190.0
2023-01-23 20:01:42.663698,0.19,0.6,395.0,0.8,0.6,0.0,0.0,190.0
2023-01-23 20:01:47.690383,0.21,0.85,397.0,0.7,0.6,0.0,0.0,190.0
2023-01-23 20:01:52.714660,0.21,0.46,399.0,0.7,0.6,0.0,0.0,190.0
2023-01-23 20:01:57.738951,0.21,0.76,401.0,0.6,0.7,0.0,0.0,190.0
2023-01-23 20:02:02.762240,0.24,0.76,402.0,0.6,0.7,0.0,0.0,190.0
2023-01-23 20:02:07.784030,0.19,0.53,403.0,0.8,0.7,0.0,0.0,189.0
2023-01-23 20:02:12.807853,0.21,0.85,403.0,0.9,0.7,0.0,0.0,190.0
2023-01-23 20:02:17.834105,0.23,0.94,403.0,0.9,0.7,0.0,0.0,190.0
2023-01-23 20:02:22.857054,0.22,0.85,403.0,0.8,0.7,0.0,0.0,190.0
2023-01-23 20:02:27.882235,0.2,1.25,401.0,0.7,0.8,0.0,0.0,190.0
2023-01-23 20:02:32.907428,0.21,0.53,401.0,0.7,0.8,0.0,0.0,190.0
2023-01-23 20:02:37.932203,0.18,0.53,399.0,0.7,0.8,0.0,0.0,190.0
2023-01-23 20:02:42.952398,0.19,0.94,398.0,0.7,0.8,0.0,0.0,190.0
2023-01-23 20:02:47.979562,0.2,0.53,397.0,0.7,0.8,0.0,0.0,190.0
2023-01-23 20:02:53.003381,0.21,0.6,395.0,0.7,0.8,0.0,0.0,189.0
2023-01-23 20:02:58.028485,0.21,0.68,394.0,0.5,0.8,0.0,0.0,189.0
2023-01-23 20:03:03.051152,0.22,0.68,393.0,0.6,0.8,0.0,0.0,189.0
2023-01-23 20:03:08.074959,0.21,1.14,394.0,0.6,0.8,0.0,0.0,189.0
2023-01-23 20:03:13.098051,0.21,0.94,394.0,0.6,0.8,0.0,0.0,189.0
2023-01-23 20:03:18.122727,0.23,0.85,397.0,0.7,0.8,0.0,0.0,190.0
2023-01-23 20:03:23.146169,0.21,0.68,397.0,0.7,0.8,0.0,0.0,190.0
2023-01-23 20:03:28.170657,0.21,0.53,398.0,0.7,0.8,0.0,0.0,190.0
2023-01-23 20:03:33.194676,0.21,0.68,398.0,0.7,0.8,0.0,0.0,189.0
2023-01-23 20:03:38.218724,0.23,0.85,399.0,0.6,0.7,0.0,0.0,189.0
2023-01-23 20:03:43.241909,0.19,0.76,399.0,0.6,0.7,0.0,0.0,189.0
2023-01-23 20:03:48.266368,0.19,0.6,401.0,0.7,0.7,0.0,0.0,189.0
2023-01-23 20:03:53.289834,0.21,0.76,401.0,0.6,0.7,0.0,0.0,189.0
2023-01-23 20:03:58.314521,0.21,0.46,402.0,0.6,0.7,0.0,0.0,189.0
2023-01-23 20:04:03.336772,0.22,0.76,402.0,0.6,0.7,0.0,0.0,190.0
2023-01-23 20:04:08.360712,0.21,1.04,402.0,0.6,0.7,0.0,0.0,190.0
2023-01-23 20:04:13.386832,0.21,0.68,402.0,0.6,0.7,0.0,0.0,190.0
2023-01-23 20:04:18.411885,0.2,0.53,402.0,0.6,0.7,0.0,0.0,190.0
2023-01-23 20:04:23.437166,0.21,0.6,402.0,0.6,0.7,0.0,0.0,190.0
2023-01-23 20:04:28.460279,0.2,0.6,402.0,0.6,0.7,0.0,0.0,190.0
2023-01-23 20:04:33.481452,0.21,0.76,402.0,0.6,0.7,0.0,0.0,190.0
2023-01-23 20:04:38.505193,0.21,1.14,401.0,0.6,0.7,0.0,0.0,190.0
2023-01-23 20:04:43.530509,0.21,0.68,398.0,0.6,0.7,0.0,0.0,190.0
2023-01-23 20:04:48.557509,0.21,0.53,397.0,0.6,0.7,0.0,0.0,189.0
2023-01-23 20:04:53.581677,0.2,0.68,395.0,0.6,0.7,0.0,0.0,189.0
2023-01-23 20:04:58.605334,0.2,0.68,395.0,0.5,0.7,0.0,0.0,189.0
2023-01-23 20:05:03.630545,0.21,0.94,395.0,0.6,0.7,0.0,0.0,189.0
2023-01-23 20:05:08.654385,0.22,0.68,394.0,0.6,0.7,0.0,0.0,189.0
2023-01-23 20:05:13.676802,0.21,0.76,395.0,0.6,0.7,0.0,0.0,189.0
2023-01-23 20:05:18.701649,0.21,0.46,395.0,0.5,0.6,0.0,0.0,189.0
2023-01-23 20:05:23.725021,0.21,0.94,395.0,0.6,0.7,0.0,0.0,189.0
2023-01-23 20:05:28.750689,0.21,0.94,397.0,0.6,0.7,0.0,0.0,189.0
2023-01-23 20:05:33.773137,0.21,0.76,398.0,0.6,0.7,0.0,0.0,189.0
2023-01-23 20:05:38.798346,0.21,0.53,398.0,0.6,0.7,0.0,0.0,189.0
2023-01-23 20:05:43.823212,0.19,1.04,398.0,0.8,0.7,0.0,0.0,189.0
2023-01-23 20:05:48.848500,0.21,1.04,398.0,0.8,0.7,0.0,0.0,189.0
2023-01-23 20:05:53.874254,0.21,1.25,398.0,0.8,0.7,0.0,0.0,189.0
2023-01-23 20:05:58.898092,0.2,0.85,397.0,0.8,0.7,0.0,0.0,189.0
2023-01-23 20:06:03.923217,0.23,0.85,397.0,0.7,0.8,0.0,0.0,189.0
2023-01-23 20:06:08.944177,0.22,0.85,397.0,0.7,0.8,0.0,0.0,189.0
2023-01-23 20:06:13.968098,0.21,0.76,398.0,0.7,0.8,0.0,0.0,189.0
2023-01-23 20:06:18.991518,0.2,0.53,398.0,0.7,0.8,0.0,0.0,189.0
2023-01-23 20:06:24.014222,0.21,0.76,398.0,0.7,0.8,0.0,0.0,189.0
2023-01-23 20:06:29.038030,0.23,0.85,397.0,0.7,0.8,0.0,0.0,189.0
2023-01-23 20:06:34.063141,0.19,1.04,397.0,0.8,0.8,0.0,0.0,189.0
2023-01-23 20:06:39.086560,0.21,1.14,397.0,0.8,0.9,0.0,0.0,189.0
2023-01-23 20:06:44.113023,0.19,0.76,395.0,0.8,0.9,0.0,0.0,189.0
2023-01-23 20:06:49.136594,0.21,0.53,395.0,0.7,0.9,0.0,0.0,189.0
2023-01-23 20:06:54.160689,0.19,0.68,395.0,0.7,0.9,0.0,0.0,189.0
2023-01-23 20:06:59.185579,0.19,0.76,394.0,0.6,0.9,0.0,0.0,189.0
2023-01-23 20:07:04.209485,0.21,0.85,393.0,0.6,0.7,0.0,0.0,189.0
2023-01-23 20:07:09.233254,0.21,0.76,393.0,0.7,0.7,0.0,0.0,189.0
2023-01-23 20:07:14.259495,0.21,0.85,394.0,0.7,0.7,0.0,0.0,189.0
2023-01-23 20:07:19.281526,0.21,0.68,395.0,0.7,0.8,0.0,0.0,189.0
2023-01-23 20:07:24.301539,0.22,0.76,397.0,0.8,0.8,0.0,0.0,189.0
2023-01-23 20:07:29.326682,0.22,0.94,397.0,0.8,0.8,0.0,0.0,189.0
2023-01-23 20:07:34.352090,0.21,0.76,397.0,0.7,0.8,0.0,0.0,189.0
2023-01-23 20:07:39.374625,0.21,0.46,397.0,0.8,0.8,0.0,0.0,189.0
2023-01-23 20:07:44.398546,0.21,0.68,397.0,0.8,0.8,0.0,0.0,188.0
2023-01-23 20:07:49.424468,0.2,0.85,397.0,0.7,0.8,0.0,0.0,188.0
2023-01-23 20:07:54.451971,0.22,0.85,395.0,0.7,0.8,0.0,0.0,188.0
2023-01-23 20:07:59.474147,0.21,0.53,394.0,0.6,0.7,0.0,0.0,188.0
2023-01-23 20:08:04.496537,0.19,0.68,394.0,0.7,0.7,0.0,0.0,188.0
2023-01-23 20:08:09.520457,0.23,0.68,393.0,0.6,0.7,0.0,0.0,188.0
2023-01-23 20:08:14.546406,0.21,0.6,393.0,0.7,0.8,0.0,0.0,188.0
2023-01-23 20:08:19.572758,0.25,0.76,393.0,0.7,0.8,0.0,0.0,188.0
2023-01-23 20:08:24.596299,0.19,0.46,394.0,0.7,0.8,0.0,0.0,188.0
2023-01-23 20:08:29.620779,0.21,0.68,394.0,0.7,0.8,0.0,0.0,188.0
2023-01-23 20:08:34.645858,0.18,0.68,394.0,0.6,0.8,0.0,0.0,188.0
2023-01-23 20:08:39.669700,0.21,0.85,395.0,0.6,0.8,0.0,0.0,188.0
2023-01-23 20:08:44.693533,0.22,0.85,397.0,0.6,0.8,0.0,0.0,188.0
2023-01-23 20:08:49.716641,0.21,0.76,398.0,0.6,0.8,0.0,0.0,188.0
2023-01-23 20:08:54.737716,0.2,0.76,399.0,0.6,0.8,0.0,0.0,188.0
2023-01-23 20:08:59.762668,0.23,0.6,401.0,0.6,0.8,0.0,0.0,188.0
2023-01-23 20:09:04.785510,0.2,0.76,401.0,0.5,0.6,0.0,0.0,188.0
2023-01-23 20:09:09.813794,0.21,0.76,401.0,0.6,0.6,0.0,0.0,188.0
2023-01-23 20:09:14.837607,0.19,0.94,402.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:09:19.862890,0.21,0.34,402.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:09:24.886556,0.2,1.04,403.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:09:29.912122,0.22,0.85,406.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:09:34.935562,0.18,0.46,407.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:09:39.957864,0.19,0.6,407.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:09:44.982694,0.22,0.68,408.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:09:50.005517,0.2,0.76,408.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:09:55.029501,0.18,0.94,408.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:10:00.054121,0.21,0.85,408.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:10:05.077245,0.21,0.85,408.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:10:10.102927,0.18,0.39,407.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:10:15.129425,0.2,0.76,406.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:10:20.153373,0.2,1.36,403.0,0.7,0.7,0.0,0.0,187.0
2023-01-23 20:10:25.177148,0.18,0.53,402.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:10:30.200262,0.21,0.53,401.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:10:35.224487,0.2,0.94,399.0,0.7,0.7,0.0,0.0,187.0
2023-01-23 20:10:40.247116,0.21,0.85,398.0,0.7,0.7,0.0,0.0,187.0
2023-01-23 20:10:45.272268,0.21,0.85,398.0,0.7,0.7,0.0,0.0,187.0
2023-01-23 20:10:50.297065,0.24,1.04,399.0,0.7,0.7,0.0,0.0,187.0
2023-01-23 20:10:55.321162,0.21,0.68,398.0,0.7,0.7,0.0,0.0,187.0
2023-01-23 20:11:00.348504,0.22,0.6,399.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:11:05.371053,0.21,1.14,399.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:11:10.397738,0.23,0.85,401.0,0.6,0.8,0.0,0.0,187.0
2023-01-23 20:11:15.420478,0.21,1.36,402.0,0.6,0.8,0.0,0.0,187.0
2023-01-23 20:11:20.443445,0.2,0.94,403.0,0.6,0.8,0.0,0.0,187.0
2023-01-23 20:11:25.468503,0.19,0.85,403.0,0.6,0.8,0.0,0.0,187.0
2023-01-23 20:11:30.491545,0.21,0.94,402.0,0.6,0.8,0.0,0.0,187.0
2023-01-23 20:11:35.514565,0.19,0.76,402.0,0.5,0.8,0.0,0.0,187.0
2023-01-23 20:11:40.540594,0.19,0.68,402.0,0.4,0.5,0.0,0.0,187.0
2023-01-23 20:11:45.566593,0.19,0.53,402.0,0.5,0.5,0.0,0.0,188.0
2023-01-23 20:11:50.590609,0.19,0.94,404.0,0.4,0.5,0.0,0.0,188.0
2023-01-23 20:11:55.617670,0.21,0.6,406.0,0.5,0.5,0.0,0.0,188.0
2023-01-23 20:12:00.641708,0.21,0.53,406.0,0.6,0.5,0.0,0.0,188.0
2023-01-23 20:12:05.666682,0.19,0.53,406.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:12:10.690722,0.19,0.76,407.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:12:15.714617,0.21,0.94,408.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:12:20.739814,0.2,0.85,409.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:12:25.763670,0.19,0.68,409.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:12:30.788934,0.21,0.94,408.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:12:35.812859,0.21,0.94,407.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:12:40.837745,0.21,0.94,406.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:12:45.862971,0.2,0.94,406.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:12:50.886755,0.21,0.94,404.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:12:55.912042,0.21,0.85,404.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:13:00.935800,0.21,0.85,403.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:13:05.961029,0.2,0.85,402.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:13:10.984862,0.21,0.76,401.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:13:16.008708,0.18,0.85,399.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:13:21.032444,0.19,0.46,401.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:13:26.055674,0.19,0.46,401.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:13:31.080442,0.2,0.76,402.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:13:36.105058,0.21,0.6,401.0,0.7,0.7,0.0,0.0,187.0
2023-01-23 20:13:41.128606,0.18,0.68,402.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:13:46.153878,0.21,1.04,403.0,0.8,0.8,0.0,0.0,187.0
2023-01-23 20:13:51.178088,0.2,0.6,404.0,0.8,0.8,0.0,0.0,187.0
2023-01-23 20:13:56.202441,0.2,0.6,406.0,0.9,0.8,0.0,0.0,187.0
2023-01-23 20:14:01.227695,0.19,0.53,407.0,0.9,0.8,0.0,0.0,187.0
2023-01-23 20:14:06.250792,0.22,0.85,407.0,0.8,0.8,0.0,0.0,187.0
2023-01-23 20:14:11.274382,0.22,0.6,408.0,0.8,0.8,0.0,0.0,187.0
2023-01-23 20:14:16.298358,0.22,0.94,409.0,0.8,0.8,0.0,0.0,187.0
2023-01-23 20:14:21.322804,0.21,0.85,409.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:14:26.346805,0.2,0.76,409.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:14:31.370537,0.21,0.94,408.0,0.6,0.8,0.0,0.0,187.0
2023-01-23 20:14:36.393327,0.17,0.76,408.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:14:41.418464,0.21,0.85,408.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:14:46.441244,0.2,0.85,407.0,0.7,0.6,0.0,0.0,187.0
2023-01-23 20:14:51.465674,0.2,0.68,406.0,0.7,0.6,0.0,0.0,187.0
2023-01-23 20:14:56.489303,0.22,0.85,406.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:15:01.514193,0.19,0.85,406.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:15:06.538296,0.19,0.6,406.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:15:11.563749,0.21,1.04,406.0,0.7,0.7,0.0,0.0,187.0
2023-01-23 20:15:16.587929,0.2,0.76,406.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:15:21.611006,0.22,1.04,407.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:15:26.634740,0.18,0.85,408.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:15:31.659387,0.21,1.04,408.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:15:36.683965,0.21,0.85,408.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:15:41.707811,0.18,0.6,408.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:15:46.732081,0.2,0.94,409.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:15:51.755544,0.19,0.85,411.0,0.4,0.5,0.0,0.0,187.0
2023-01-23 20:15:56.780783,0.21,0.76,412.0,0.4,0.5,0.0,0.0,187.0
2023-01-23 20:16:01.806215,0.19,0.76,412.0,0.4,0.5,0.0,0.0,187.0
2023-01-23 20:16:06.830069,0.19,0.76,412.0,0.3,0.5,0.0,0.0,187.0
2023-01-23 20:16:11.853665,0.19,0.46,413.0,0.3,0.5,0.0,0.0,187.0
2023-01-23 20:16:16.877597,0.19,0.53,415.0,0.4,0.5,0.0,0.0,187.0
2023-01-23 20:16:21.902555,0.21,0.76,415.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:16:26.926655,0.23,0.68,415.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:16:31.952370,0.19,0.39,415.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:16:36.974927,0.19,1.36,415.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:16:42.001080,0.21,0.76,413.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:16:47.025593,0.18,0.68,413.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:16:52.049294,0.21,0.76,412.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:16:57.075511,0.21,0.76,411.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:17:02.096346,0.19,0.94,409.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:17:07.123247,0.22,0.68,408.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:17:12.148030,0.19,0.85,407.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:17:17.171434,0.21,0.85,406.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:17:22.196905,0.23,0.46,404.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:17:27.228104,0.2,0.94,403.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:17:32.242858,0.24,0.85,403.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:17:37.268834,0.21,0.85,403.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:17:42.293838,0.21,0.76,403.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:17:47.317460,0.2,0.6,404.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:17:52.340936,0.19,0.68,404.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:17:57.365713,0.18,0.53,406.0,0.5,0.7,0.0,0.0,187.0
2023-01-23 20:18:02.388951,0.2,0.68,407.0,0.5,0.7,0.0,0.0,187.0
2023-01-23 20:18:07.414281,0.19,0.53,408.0,0.5,0.7,0.0,0.0,187.0
2023-01-23 20:18:12.437630,0.21,0.68,409.0,0.4,0.5,0.0,0.0,187.0
2023-01-23 20:18:17.460898,0.19,0.85,409.0,0.5,0.5,0.0,0.0,187.0
2023-01-23 20:18:22.484305,0.19,0.94,411.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:18:27.507959,0.19,0.53,412.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:18:32.533236,0.2,0.85,413.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:18:37.556842,0.2,0.6,413.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:18:42.581697,0.19,0.76,413.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:18:47.606514,0.18,0.85,412.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:18:52.630555,0.21,0.94,412.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:18:57.655490,0.21,0.94,412.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:19:02.678826,0.21,0.76,412.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:19:07.703324,0.19,0.68,412.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:19:12.726561,0.19,0.46,409.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:19:17.751067,0.19,0.6,408.0,0.6,0.6,0.0,0.0,187.0
2023-01-23 20:19:22.774678,0.22,0.76,408.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:19:27.799846,0.23,0.6,408.0,0.8,0.8,0.0,0.0,187.0
2023-01-23 20:19:32.823694,0.21,0.94,408.0,0.8,0.8,0.0,0.0,187.0
2023-01-23 20:19:37.848131,0.18,0.39,408.0,0.8,0.8,0.0,0.0,187.0
2023-01-23 20:19:42.872615,0.2,0.76,408.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:19:47.896531,0.21,0.76,408.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:19:52.922187,0.18,0.68,409.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:19:57.946128,0.18,0.76,408.0,0.5,0.7,0.0,0.0,187.0
2023-01-23 20:20:02.970964,0.21,0.85,409.0,0.4,0.5,0.0,0.0,187.0
2023-01-23 20:20:07.995452,0.18,0.46,409.0,0.4,0.5,0.0,0.0,187.0
2023-01-23 20:20:13.021298,0.21,0.85,411.0,0.4,0.5,0.0,0.0,187.0
2023-01-23 20:20:18.045022,0.21,0.68,411.0,0.5,0.5,0.0,0.0,187.0
2023-01-23 20:20:23.069813,0.2,1.14,411.0,0.8,0.5,0.0,0.0,187.0
2023-01-23 20:20:28.093700,0.21,0.46,411.0,0.9,0.5,0.0,0.0,187.0
2023-01-23 20:20:33.119138,0.2,0.76,409.0,0.9,0.5,0.0,0.0,187.0
2023-01-23 20:20:38.141921,0.19,1.04,409.0,0.8,0.9,0.0,0.0,187.0
2023-01-23 20:20:43.166117,0.21,0.76,412.0,0.9,0.9,0.0,0.0,187.0
2023-01-23 20:20:48.192052,0.19,0.46,413.0,0.9,0.9,0.0,0.0,187.0
2023-01-23 20:20:53.218459,0.2,0.76,412.0,0.8,0.9,0.0,0.0,187.0
2023-01-23 20:20:58.243572,0.21,0.46,412.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:21:03.267624,0.2,0.68,412.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:21:08.289563,0.19,0.68,412.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:21:13.314932,0.2,0.46,412.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:21:18.338371,0.18,0.46,412.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:21:23.363249,0.18,0.68,411.0,0.8,0.8,0.0,0.0,187.0
2023-01-23 20:21:28.386682,0.19,0.68,409.0,0.8,0.8,0.0,0.0,187.0
2023-01-23 20:21:33.411157,0.2,0.6,408.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:21:38.435687,0.2,0.68,408.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:21:43.459640,0.19,0.85,408.0,0.6,0.8,0.0,0.0,187.0
2023-01-23 20:21:48.483584,0.2,0.76,408.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:21:53.509185,0.21,0.85,408.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:21:58.533122,0.21,0.85,409.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:22:03.556667,0.18,0.68,409.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:22:08.581266,0.2,0.85,409.0,0.4,0.5,0.0,0.0,187.0
